id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,assist,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,teamName
2763548311,630,1,2,49,50,agh9ifb2mw3ivjusgedj7c3fe,1,61.4,93,2025-01-04T19:07:42.155Z,2025-01-04T19:07:42Z,5446819517,56,Left,5446819519,140,66.4,5446819523,212,6.4,5446819525,213,0.61,5446819521,141,98.4,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric Garcia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2763548337,631,1,2,49,51,agh9ifb2mw3ivjusgedj7c3fe,1,66.4,98.4,2025-01-04T19:07:42.859Z,2025-01-04T19:07:47Z,5446819693,140,57.6,5446819699,213,3.56,5446819691,56,Left,5446819697,212,10.1,5446819695,141,92.3,,,,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2763548347,632,1,2,49,56,agh9ifb2mw3ivjusgedj7c3fe,1,53,87.5,2025-01-04T19:07:47.819Z,2025-01-04T19:07:51Z,5446819773,140,36.2,5446819771,56,Back,5446819779,213,3.82,5446819775,141,66.7,5446819777,212,22.6,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric Garcia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2763548355,633,1,2,49,59,agh9ifb2mw3ivjusgedj7c3fe,1,36.2,66.7,2025-01-04T19:07:51.131Z,2025-01-04T19:07:52Z,5446819813,56,Center,5446819821,213,0.3,5446819819,212,21.4,5446819815,140,55.7,5446819817,141,76.1,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Inigo Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2763548365,634,1,2,50,0,agh9ifb2mw3ivjusgedj7c3fe,1,55.7,76.1,2025-01-04T19:07:52.571Z,2025-01-04T19:07:55Z,5446819893,56,Left,5446819899,212,32,5446819897,141,91.4,5446819895,140,84.5,5446819901,213,0.33,,,,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermin Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2763548369,635,1,2,50,3,agh9ifb2mw3ivjusgedj7c3fe,1,84.9,91.2,2025-01-04T19:07:55.739Z,2025-01-04T19:08:37Z,5446819951,140,90.9,5446819949,56,Center,5446819955,212,20.8,5446819957,213,5.02,5446819953,141,62,,,,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2763548371,636,61,2,50,6,agh9ifb2mw3ivjusgedj7c3fe,0,90.9,62,2025-01-04T19:07:58.027Z,2025-01-04T19:07:58Z,5446819961,56,Center,,,,,,,,,,,,,,,,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2763548471,305,4,2,50,7,9fjpcl4jmz24ds108o5lo024s,1,8.3,32.2,2025-01-04T19:07:59.402Z,2025-01-04T19:09:08Z,5446820725,152,,5446820723,56,Back,5446820727,265,,5446820721,13,,5446820729,285,,5446820991,233,637,,,,,,,9v9zhs65de6zigmk06ot6sopg,Hugo Bautista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barbastro
2763548377,637,4,2,50,7,agh9ifb2mw3ivjusgedj7c3fe,0,91.7,67.8,2025-01-04T19:07:59.403Z,2025-01-04T19:09:08Z,5446820521,13,,5446820529,286,,5446820527,265,,5446820611,55,638,5446820995,233,305,5446820525,152,,5446820523,56,Center,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2763548453,638,17,2,50,29,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2025-01-04T19:08:21.036Z,2025-01-04T19:08:48Z,5446820603,13,243,5446820601,392,,5446820605,55,637,5446820599,31,,,,,,,,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2763548551,306,1,2,50,58,9fjpcl4jmz24ds108o5lo024s,0,11.8,28.8,2025-01-04T19:08:50.552Z,2025-01-04T19:08:54Z,5446821353,5,,5446821361,140,66,5446821369,1,,5446821365,212,56.9,5446821367,213,6.25,5446821363,141,26.2,5446821359,56,Center,5446821355,157,,3vh8xdd0k6shkj688ob3onp0q,Arnau Fàbrega,5446821357,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barbastro
2763548555,307,44,2,51,0,9fjpcl4jmz24ds108o5lo024s,1,64.3,31.7,2025-01-04T19:08:52.426Z,2025-01-04T19:35:47Z,5446821387,56,Center,5446821389,286,,5446822007,233,639,,,,,,,,,,,,,,,,1dqmwnpnmnk8w4goyzsb6pmy2,Jaime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barbastro
2763548541,639,44,2,51,0,agh9ifb2mw3ivjusgedj7c3fe,0,35.7,68.3,2025-01-04T19:08:52.427Z,2025-01-04T19:35:48Z,5446821281,56,Back,5446822023,233,307,5446821283,285,,,,,,,,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Inigo Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2763548653,308,1,2,51,1,9fjpcl4jmz24ds108o5lo024s,0,58.9,29.2,2025-01-04T19:08:53.264Z,2025-01-04T19:11:41Z,5446821999,141,35.2,5446821995,56,Center,5446822001,212,7.2,5446821997,140,64.6,5446821993,3,,5446822003,213,0.6,,,,,,,1dqmwnpnmnk8w4goyzsb6pmy2,Jaime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barbastro
2763548697,309,27,2,51,3,9fjpcl4jmz24ds108o5lo024s,1,0,0,2025-01-04T19:08:55.476Z,2025-01-04T19:16:48Z,5446837373,233,640,5446822237,41,Injury,5446822239,53,1dqmwnpnmnk8w4goyzsb6pmy2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barbastro
2763548567,640,27,2,51,3,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2025-01-04T19:08:55.476Z,2025-01-04T19:16:48Z,5446821651,53,cd5napttmwk5o9gxw3cbb4ted,5446821649,41,Injury,5446837377,233,309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2763549281,310,28,2,53,24,9fjpcl4jmz24ds108o5lo024s,1,0,0,2025-01-04T19:11:15.942Z,2025-01-04T19:16:49Z,5446826003,55,309,5446837397,233,641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barbastro
2763549233,641,28,2,53,24,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2025-01-04T19:11:15.942Z,2025-01-04T19:16:49Z,5446837419,233,310,5446825719,55,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2763549491,311,18,2,54,10,9fjpcl4jmz24ds108o5lo024s,1,0,0,2025-01-04T19:12:02.209Z,2025-01-04T19:12:02Z,5446827401,55,312,5446827359,41,,5446827363,59,3,5446827361,44,Midfielder,,,,,,,,,,,,,1dqmwnpnmnk8w4goyzsb6pmy2,Jaime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barbastro
2763549493,312,19,2,54,10,9fjpcl4jmz24ds108o5lo024s,1,0,0,2025-01-04T19:12:02.210Z,2025-01-04T19:12:03Z,5446827371,59,11,5446827365,41,,5446827377,44,Midfielder,5446827373,292,6,5446827381,55,311,5446827369,145,8,5446827375,293,3,,,,8kc8739zly0ku2tg8v8w6zgus,Marc Prat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barbastro
2763549547,313,18,2,54,18,9fjpcl4jmz24ds108o5lo024s,1,0,0,2025-01-04T19:12:10.655Z,2025-01-04T19:12:11Z,5446827663,55,314,5446827639,59,10,5446827635,42,,5446827637,44,Forward,,,,,,,,,,,,,ergfv66meak78uj5vqtyenl61,Ander El Haddadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barbastro
2763549551,314,19,2,54,18,9fjpcl4jmz24ds108o5lo024s,1,0,0,2025-01-04T19:12:10.656Z,2025-01-04T19:12:11Z,5446827645,42,,5446827657,44,Forward,5446827659,55,313,5446827651,59,2,5446827655,293,2,5446827649,145,10,5446827653,292,9,,,,d25t6091n3mibtbnjyifeyqs4,G. Iñigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barbastro
2763549673,642,68,2,54,39,agh9ifb2mw3ivjusgedj7c3fe,0,45,64.3,2025-01-04T19:12:31.710Z,2025-01-04T19:12:32Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2763549689,315,68,2,54,42,9fjpcl4jmz24ds108o5lo024s,0,66.1,33.4,2025-01-04T19:12:34.486Z,2025-01-04T19:12:35Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barbastro
2763549695,643,61,2,54,44,agh9ifb2mw3ivjusgedj7c3fe,1,45.6,65.2,2025-01-04T19:12:36.014Z,2025-01-04T19:12:36Z,5446828461,238,,5446828427,56,Back,,,,,,,,,,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric Garcia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2763549707,316,61,2,54,44,9fjpcl4jmz24ds108o5lo024s,1,66.1,33.4,2025-01-04T19:12:36.722Z,2025-01-04T19:12:45Z,5446828811,238,,5446828495,56,Center,,,,,,,,,,,,,,,,,,,2mp7qvh6zu2f4wv4366p89d6,Guille Alonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barbastro
2763549735,317,1,2,54,47,9fjpcl4jmz24ds108o5lo024s,1,27.7,22.2,2025-01-04T19:12:39.397Z,2025-01-04T19:12:42Z,5446828647,56,Back,5446828655,213,2.31,5446828651,141,50.4,5446828649,140,11.1,5446828653,212,25.9,,,,,,,,,,cf64pex3kredaedib18gvwv6d,Óscar Arroyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barbastro
2763549745,318,1,2,54,50,9fjpcl4jmz24ds108o5lo024s,0,11.1,50.6,2025-01-04T19:12:41.974Z,2025-01-04T19:12:42Z,5446828703,157,,5446828711,212,56.2,5446828705,56,Center,5446828715,1,,5446828709,141,76.1,5446828713,213,0.31,5446828707,140,62,,,,3vh8xdd0k6shkj688ob3onp0q,Arnau Fàbrega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barbastro
2763549749,644,49,2,54,51,agh9ifb2mw3ivjusgedj7c3fe,1,41.2,14,2025-01-04T19:12:43.583Z,2025-01-04T19:12:43Z,,,,,,,,,,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2763549765,645,1,2,54,52,agh9ifb2mw3ivjusgedj7c3fe,1,41.2,14,2025-01-04T19:12:43.806Z,2025-01-04T19:12:45Z,5446828817,140,47.2,5446828815,56,Back,5446828819,141,23.6,5446828823,213,0.8,5446828821,212,9.1,5446828813,155,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2763549771,646,1,2,54,53,agh9ifb2mw3ivjusgedj7c3fe,1,47.2,23.6,2025-01-04T19:12:45.261Z,2025-01-04T19:12:46Z,5446828853,213,2.13,5446828847,140,43.1,5446828849,141,33.7,5446828843,3,,5446828845,56,Back,5446828851,212,8.1,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2763549775,647,1,2,54,54,agh9ifb2mw3ivjusgedj7c3fe,1,43.1,33.7,2025-01-04T19:12:45.950Z,2025-01-04T19:12:48Z,5446828911,56,Center,5446828919,213,6.03,5446828917,212,14.5,5446828915,141,28.3,5446828913,140,56.5,5446828909,3,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric Garcia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2763549787,648,1,2,54,56,agh9ifb2mw3ivjusgedj7c3fe,1,57.9,25.8,2025-01-04T19:12:48.013Z,2025-01-04T19:12:50Z,5446828963,56,Right,5446828971,213,5.24,5446828965,140,65.8,5446828969,212,16.5,5446828967,141,4.9,,,,,,,,,,5kodjbsarkql4vhs126p2vhwq,Pablo Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2763549817,649,2,2,54,58,agh9ifb2mw3ivjusgedj7c3fe,1,65.8,4.9,2025-01-04T19:12:50.765Z,2025-01-04T19:12:57Z,5446829111,141,51.5,5446829117,56,Center,5446829115,1,,5446829113,7,cjll1xrw3xulnl23c9tlf6rys,5446829109,140,86.7,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2763549815,319,55,2,54,58,9fjpcl4jmz24ds108o5lo024s,1,14,37.1,2025-01-04T19:12:50.766Z,2025-01-04T19:18:11Z,,,,,,,,,,,,,,,,,,,,,,,,,d25t6091n3mibtbnjyifeyqs4,G. Iñigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barbastro
2763549995,320,1,2,55,29,9fjpcl4jmz24ds108o5lo024s,1,13.2,46.3,2025-01-04T19:13:21.381Z,2025-01-04T19:13:24Z,5446829849,141,5.6,5446829841,155,,5446829855,1,,5446829847,140,31.4,5446829853,213,5.32,5446829839,5,,5446829851,212,33.6,5446829845,56,Back,3vh8xdd0k6shkj688ob3onp0q,Arnau Fàbrega,5446829843,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barbastro
2763550011,321,1,2,55,32,9fjpcl4jmz24ds108o5lo024s,1,31.3,5,2025-01-04T19:13:24.405Z,2025-01-04T19:13:27Z,5446829985,213,2.76,5446829981,141,15.3,5446829977,56,Back,5446829979,140,14.9,5446829983,212,18.6,,,,,,,,,,cf64pex3kredaedib18gvwv6d,Óscar Arroyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barbastro
2763550021,322,1,2,55,35,9fjpcl4jmz24ds108o5lo024s,1,14.4,15.9,2025-01-04T19:13:27.109Z,2025-01-04T19:13:28Z,5446830041,141,39.2,5446830045,213,2.21,5446830037,56,Back,5446830043,212,19.7,5446830039,140,3.3,,,,,,,,,,2yjum0vitk1arc9prvxo3m7yt,Dani Santigosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barbastro
2763550027,323,1,2,55,36,9fjpcl4jmz24ds108o5lo024s,0,3.3,39.2,2025-01-04T19:13:28.373Z,2025-01-04T19:13:28Z,5446830083,141,50.7,5446830079,56,Back,5446830081,140,6.7,5446830085,212,8.6,5446830087,213,1.14,,,,,,,,,,3vh8xdd0k6shkj688ob3onp0q,Arnau Fàbrega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barbastro
2763550025,650,8,2,55,36,agh9ifb2mw3ivjusgedj7c3fe,1,92.5,45.7,2025-01-04T19:13:28.574Z,2025-01-04T19:13:28Z,5446830061,56,Center,,,,,,,,,,,,,,,,,,,,,,5kodjbsarkql4vhs126p2vhwq,Pablo Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2763550041,651,49,2,55,37,agh9ifb2mw3ivjusgedj7c3fe,1,95.7,49,2025-01-04T19:13:29.174Z,2025-01-04T19:13:34Z,,,,,,,,,,,,,,,,,,,,,,,,,5kodjbsarkql4vhs126p2vhwq,Pablo Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2763550047,324,51,2,55,37,9fjpcl4jmz24ds108o5lo024s,1,4.5,44.8,2025-01-04T19:13:29.445Z,2025-01-04T19:13:43Z,5446830353,170,652,,,,,,,,,,,,,,,,,,,,,,3vh8xdd0k6shkj688ob3onp0q,Arnau Fàbrega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barbastro
2763550059,652,16,2,55,37,agh9ifb2mw3ivjusgedj7c3fe,1,93.1,48.1,2025-01-04T19:13:29.686Z,2025-01-04T19:14:15Z,5446830511,374,13:29.2,5446831029,103,19,5446830223,56,Center,5446830517,375,55:37.4,5446831027,102,47.4,5446831037,231,48.4,5446831031,214,,5446831033,458,,5kodjbsarkql4vhs126p2vhwq,Pablo Torre,5446831035,230,95.4,5446830219,22,,,5446831863,17,,5446831025,80,,5446830507,72,,,,,,,,,,,,,,,,,Barcelona
2763550401,325,1,2,56,30,9fjpcl4jmz24ds108o5lo024s,1,49.7,50.6,2025-01-04T19:14:22.404Z,2025-01-04T19:29:25Z,5446832145,279,G,5446832141,212,8.4,5446832139,141,51.6,5446832137,140,41.7,5446832135,56,Back,5446832143,213,3.06,,,,,,,8kc8739zly0ku2tg8v8w6zgus,Marc Prat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barbastro
2763550407,326,43,2,56,33,9fjpcl4jmz24ds108o5lo024s,1,0,0,2025-01-04T19:14:24.945Z,2025-01-04T19:14:39Z,5446832647,144,61,5446832169,56,Back,,,,,,,,,,,,,,,,,,,avxbbv2h9ftmna1o6yxjnyei1,Javito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barbastro
2763550421,327,1,2,56,33,9fjpcl4jmz24ds108o5lo024s,1,40.9,50.1,2025-01-04T19:14:25.508Z,2025-01-04T19:14:26Z,5446832241,140,30.3,5446832245,212,15.8,5446832247,213,3.93,5446832243,141,33.6,5446832239,56,Back,,,,,,,,,,avxbbv2h9ftmna1o6yxjnyei1,Javito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barbastro
2763550439,328,1,2,56,34,9fjpcl4jmz24ds108o5lo024s,1,30,33.4,2025-01-04T19:14:26.549Z,2025-01-04T19:14:28Z,5446832317,56,Back,5446832319,140,24.4,5446832323,212,11.6,5446832325,213,2.1,5446832321,141,48.1,,,,,,,,,,2mp7qvh6zu2f4wv4366p89d6,Guille Alonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barbastro
2763550449,329,1,2,56,36,9fjpcl4jmz24ds108o5lo024s,1,24.4,48.1,2025-01-04T19:14:28.276Z,2025-01-04T19:14:30Z,5446832397,213,4.91,5446832389,140,29.6,5446832395,212,28.5,5446832385,56,Back,5446832393,141,7,,,,,,,,,,2yjum0vitk1arc9prvxo3m7yt,Dani Santigosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barbastro
2763550451,330,1,2,56,38,9fjpcl4jmz24ds108o5lo024s,0,29.3,7.9,2025-01-04T19:14:30.740Z,2025-01-04T19:14:31Z,5446832421,1,,5446832417,212,36.5,5446832419,213,0.21,5446832411,56,Right,5446832409,155,,5446832413,140,63.3,5446832415,141,19.1,,,,cf64pex3kredaedib18gvwv6d,Óscar Arroyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barbastro
2763550461,653,1,2,56,41,agh9ifb2mw3ivjusgedj7c3fe,1,34.7,85.3,2025-01-04T19:14:32.895Z,2025-01-04T19:14:34Z,5446832475,56,Left,5446832473,3,,5446832481,212,22.7,5446832477,140,56,5446832479,141,80,5446832483,213,6.12,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Inigo Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2763550463,654,49,2,56,42,agh9ifb2mw3ivjusgedj7c3fe,1,52.5,52.7,2025-01-04T19:14:34.718Z,2025-01-04T19:14:35Z,,,,,,,,,,,,,,,,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2763550479,655,1,2,56,44,agh9ifb2mw3ivjusgedj7c3fe,1,52,51.2,2025-01-04T19:14:35.983Z,2025-01-04T19:14:37Z,5446832551,56,Back,5446832559,213,4.28,5446832557,212,14.4,5446832555,141,31.9,5446832553,140,46.3,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2763550499,656,1,2,56,45,agh9ifb2mw3ivjusgedj7c3fe,1,46.3,31.9,2025-01-04T19:14:37.167Z,2025-01-04T19:14:39Z,5446832709,212,9.4,5446832707,141,38.5,5446832703,56,Center,5446832711,213,0.5,5446832705,140,54.2,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2763550511,657,1,2,56,47,agh9ifb2mw3ivjusgedj7c3fe,1,59.4,37,2025-01-04T19:14:39.727Z,2025-01-04T19:14:42Z,5446832803,140,66.8,5446832801,56,Right,5446832809,213,5.2,5446832805,141,15.5,5446832807,212,16.6,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2763550515,658,3,2,56,50,agh9ifb2mw3ivjusgedj7c3fe,0,69.2,13.4,2025-01-04T19:14:42.543Z,2025-01-04T19:14:49Z,5446832817,56,Right,5446832979,233,331,5446832819,286,,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2763550543,331,7,2,56,50,9fjpcl4jmz24ds108o5lo024s,0,30.8,86.6,2025-01-04T19:14:42.544Z,2025-01-04T19:14:50Z,5446832953,56,Back,5446832955,285,,5446832973,233,658,,,,,,,,,,,,,,,,8yfp4gpkk48ipospi5dry5dnu,Israel García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barbastro
2763550565,332,4,2,56,54,9fjpcl4jmz24ds108o5lo024s,1,26.6,85.6,2025-01-04T19:14:46.286Z,2025-01-04T19:14:53Z,5446833053,285,,5446833051,152,,5446833049,56,Back,5446833055,233,659,5446833047,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barbastro
2763550533,659,4,2,56,54,agh9ifb2mw3ivjusgedj7c3fe,0,73.4,14.4,2025-01-04T19:14:46.287Z,2025-01-04T19:14:54Z,5446833003,56,Right,5446833005,152,,5446833007,286,,5446833073,233,332,5446833001,10,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2763550705,333,1,2,57,17,9fjpcl4jmz24ds108o5lo024s,1,21.4,80.2,2025-01-04T19:15:09.028Z,2025-01-04T19:15:10Z,5446833787,141,54.2,5446833791,213,4.72,5446833789,212,17.7,5446833781,152,,5446833779,5,,5446833783,56,Back,5446833785,140,21.5,,,,8yfp4gpkk48ipospi5dry5dnu,Israel García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barbastro
2763550725,334,1,2,57,18,9fjpcl4jmz24ds108o5lo024s,1,21.3,53.7,2025-01-04T19:15:10.084Z,2025-01-04T19:15:12Z,5446833871,140,23.3,5446833877,213,4.78,5446833873,141,8.5,5446833869,56,Back,5446833875,212,30.8,,,,,,,,,,2yjum0vitk1arc9prvxo3m7yt,Dani Santigosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barbastro
2763550729,335,1,2,57,18,9fjpcl4jmz24ds108o5lo024s,0,22.5,8.8,2025-01-04T19:15:10.324Z,2025-01-04T19:19:02Z,5446833897,141,8.3,5446833901,213,6.17,5446833895,140,25.4,5446833899,212,3.1,5446833893,56,Back,,,,,,,,,,cf64pex3kredaedib18gvwv6d,Óscar Arroyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barbastro
2763550697,660,61,2,57,19,agh9ifb2mw3ivjusgedj7c3fe,1,72.4,95.3,2025-01-04T19:15:10.887Z,2025-01-04T19:30:37Z,5446833747,56,Left,,,,,,,,,,,,,,,,,,,,,,5kodjbsarkql4vhs126p2vhwq,Pablo Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2763550771,336,5,2,57,19,9fjpcl4jmz24ds108o5lo024s,1,23.7,-2,2025-01-04T19:15:11.703Z,2025-01-04T19:29:34Z,5446834141,347,,5446834159,233,661,5446834139,56,Back,,,,,,,,,,,,,,,,cf64pex3kredaedib18gvwv6d,Óscar Arroyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barbastro
2763550711,661,5,2,57,19,agh9ifb2mw3ivjusgedj7c3fe,0,76.3,102,2025-01-04T19:15:11.703Z,2025-01-04T19:30:38Z,5446833821,347,,5446833819,56,Left,5446834167,233,336,,,,,,,,,,,,,,,,5kodjbsarkql4vhs126p2vhwq,Pablo Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2763550781,337,1,2,57,28,9fjpcl4jmz24ds108o5lo024s,0,20.7,0,2025-01-04T19:15:20.100Z,2025-01-04T19:15:22Z,5446834203,140,44.5,5446834211,1,,5446834201,56,Back,5446834209,213,0.15,5446834199,107,,5446834205,141,3.5,5446834207,212,25.3,,,,d25t6091n3mibtbnjyifeyqs4,G. Iñigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barbastro
2763550807,662,1,2,57,32,agh9ifb2mw3ivjusgedj7c3fe,1,52.6,94.4,2025-01-04T19:15:24.208Z,2025-01-04T19:15:25Z,5446834301,56,Left,5446834299,3,,5446834309,213,0.12,5446834305,141,95.3,5446834307,212,5.3,5446834303,140,57.6,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2763550809,663,49,2,57,33,agh9ifb2mw3ivjusgedj7c3fe,1,57.6,95.3,2025-01-04T19:15:25.135Z,2025-01-04T19:15:25Z,,,,,,,,,,,,,,,,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric Garcia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2763550815,664,43,2,57,33,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2025-01-04T19:15:25.264Z,2025-01-04T19:16:05Z,5446834327,212,2.5,5446834329,213,5.01,5446834321,56,Left,5446834325,141,91.8,5446835599,144,1,5446834323,140,58.3,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric Garcia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
